"record_id","area","line","number_replicates","tag","x_coordinate","y_coordinate","species_code","species","family","map","dead","height_map","height_1980","height_1986","height_1992","height_1998","height_2006","height_2013","girth_map","girth_1978","girth_1986","girth_1992","girth_1996","girth_2006","girth_2013","index_1","index_2","index_3","index_4","absx","absy","comment"
42458,"2","6",1,23063,445.7,-1.1,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.7,764.9,""
42459,"2","6",1,23064,446.2,-1.5,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.2,764.5,""
42460,"2","6",1,23108,449.9,2.9,29,"Cryptocarya glaucescens","Lauraceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.9,768.9,""
42461,"2","6",1,23065,452.5,-2.7,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.5,763.3,""
42462,"2","6",1,23066,460.7,-1.5,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660.7,764.5,""
42463,"2","6",1,23067,462.1,-0.3,51,"Syzygium crebrinerve","Myrtaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.1,765.7,""
42464,"2","6",1,23110,464,4.6,66,"Litsea reticulata","Lauraceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664,770.6,""
42465,"2","6",1,23109,464.4,4.2,0,NA,NA,2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,664.4,770.2,"Meliaceae - pale underside"
42466,"2","6",1,23111,465,2.1,51,"Syzygium crebrinerve","Myrtaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,768.1,""
42467,"2","6",1,23068,465.4,-1.7,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.4,764.3,""
42468,"2","6",1,23112,465.6,3.9,51,"Syzygium crebrinerve","Myrtaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.6,769.9,""
42469,"2","6",1,23113,468.3,2.3,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668.3,768.3,""
42470,"2","6",1,23114,471.9,1.6,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671.9,767.6,""
42471,"2","6",1,23115,472.3,1.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.3,767.7,""
42472,"2","6",1,23069,474.2,-2.9,51,"Syzygium crebrinerve","Myrtaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.2,763.1,""
42473,"2","6",1,23070,478,-1.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678,764.9,""
42474,"2","6",1,23071,480,-1.5,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,764.5,""
42475,"2","6",1,23072,481.3,-1.9,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.3,764.1,""
42476,"2","6",1,23116,482.3,2.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.3,768.7,""
42477,"2","6",1,23117,482.9,1.9,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682.9,767.9,""
42478,"2","6",1,23119,484.9,0.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.9,766.2,""
42479,"2","6",1,23118,485.1,0.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.1,766.7,""
42480,"2","6",1,23073,485.3,-1.6,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.3,764.4,""
42481,"2","6",1,23074,485.6,-2.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.6,763.3,""
42482,"2","6",1,23120,488.5,2.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.5,768.1,""
42483,"2","6",1,23121,488.5,2.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.5,768.2,""
42484,"2","6",1,23122,489.2,5,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.2,771,""
42485,"2","6",2,23075,490,-3,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,763,""
42486,"2","6",1,23076,491.7,-3.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.7,762.9,""
42487,"2","6",1,23123,515.8,0.8,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.8,766.8,""
42488,"2","6",1,23078,517.2,-1.4,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.2,764.6,""
42489,"2","6",1,23124,517.8,2.9,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.8,768.9,""
42490,"2","6",1,23077,519.4,-2.1,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.4,763.9,""
42491,"2","6",1,23127,520.2,5.5,36,"Diospyros pentamera","Ebenaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.2,771.5,""
42492,"2","6",1,23126,520.4,5.7,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.4,771.7,""
42493,"2","6",1,23125,520.5,5.5,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.5,771.5,""
42494,"2","6",1,23079,521.2,-0.6,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.2,765.4,""
42495,"2","6",1,23080,524.9,-0.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.9,765.8,""
42496,"2","6",1,23128,525.2,4.7,36,"Diospyros pentamera","Ebenaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.2,770.7,""
42497,"2","6",1,23081,525.7,-4,36,"Diospyros pentamera","Ebenaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.7,762,""
42498,"2","6",1,23082,527,-5.5,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,760.5,""
42499,"2","6",1,23130,527.7,3.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.7,769.2,""
42500,"2","6",1,23131,527.7,3.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.7,769.2,""
42501,"2","6",1,23129,527.8,4.8,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.8,770.8,""
42502,"2","6",1,23084,528.4,-2.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.4,763.8,""
42503,"2","6",1,23083,528.5,-5.5,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728.5,760.5,""
42504,"2","6",1,23085,529,-1.8,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729,764.2,""
42505,"2","6",1,23087,529.3,-4.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.3,761.8,""
42506,"2","6",1,23138,530.1,0.6,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.1,766.6,""
42507,"2","6",1,23086,530.2,-2.2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.2,763.8,""
42508,"2","6",1,23089,530.2,-1.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.2,764.8,""
42509,"2","6",1,23090,531.1,-5.4,69,"Mischocarpus pyriformis pyriformis","Sapindaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.1,760.6,"older ?"
42510,"2","6",1,23088,531.4,-5.7,54,"Melicope micrococca","Rutaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.4,760.3,""
42511,"2","6",1,23137,531.6,4.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.6,770.1,""
42512,"2","6",1,23139,531.9,1.1,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.9,767.1,""
42513,"2","6",1,23135,532.5,3.4,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.5,769.4,""
42514,"2","6",1,23092,532.5,-0.9,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.5,765.1,""
42515,"2","6",1,23136,532.6,5,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.6,771,""
42516,"2","6",1,23091,532.6,-4.7,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.6,761.3,""
42517,"2","6",1,23134,532.7,4.8,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,732.7,770.8,""
42518,"2","6",1,23133,533.3,4.1,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.3,770.1,""
42519,"2","6",1,23140,533.3,2,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.3,768,""
42520,"2","6",1,23093,533.7,-2.5,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.7,763.5,""
42521,"2","6",1,23094,533.8,-2.6,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.8,763.4,""
42522,"2","6",1,23141,534.4,3.6,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.4,769.6,""
42523,"2","6",1,23142,534.6,4.1,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.6,770.1,""
42524,"2","6",1,23095,535.6,-1.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.6,764.3,""
42525,"2","6",1,23096,535.8,-0.6,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.8,765.4,""
42526,"2","6",1,23097,536.3,-1.4,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.3,764.6,""
42527,"2","6",1,23143,536.6,3.6,36,"Diospyros pentamera","Ebenaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.6,769.6,""
42528,"2","6",1,23098,538.2,-1.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,738.2,764.9,""
42529,"2","6",1,23099,539.5,-1.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.5,764.9,""
42530,"2","6",1,23144,539.6,1.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.6,767.2,""
42531,"2","6",1,23100,550,-5.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,760.8,""
42532,"2","6",1,23201,552.4,-1.6,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.4,764.4,""
42533,"2","6",1,23146,552.7,0.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.7,766.2,""
42534,"2","6",1,NA,554.1,-3.1,71,"Orites excelsus","Proteaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.1,762.9,""
42535,"2","6",1,23145,554.3,3.5,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.3,769.5,""
42536,"2","6",1,23147,555.3,4.1,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.3,770.1,""
42537,"2","6",1,23204,557.9,-1.3,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.9,764.7,""
42538,"2","6",1,23203,558.8,-5.5,61,"Harpullia alata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.8,760.5,""
42539,"2","6",1,23205,565.5,-3.3,47,"Elattostachys nervosa","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765.5,762.7,""
42540,"2","6",1,23149,566.5,2.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766.5,768.2,""
42541,"2","6",1,23148,567.1,0.7,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.1,766.7,""
42542,"2","6",1,23150,568,2,54,"Melicope micrococca","Rutaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,768,""
42543,"2","6",1,23206,568,-0.1,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768,765.9,""
42544,"2","6",1,23151,568.2,2.8,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.2,768.8,"? Older"
42545,"2","6",1,23207,568.3,-0.9,61,"Harpullia alata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,768.3,765.1,""
42546,"2","6",1,23208,569.3,-0.5,61,"Harpullia alata","Sapindaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769.3,765.5,""
42547,"2","6",1,23210,571.9,-0.1,61,"Harpullia alata","Sapindaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.9,765.9,""
42548,"2","6",1,23209,572.7,-0.8,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.7,765.2,""
42549,"2","6",1,23152,574.6,4.4,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,774.6,770.4,""
42550,"2","6",1,23153,578.4,4.4,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778.4,770.4,""
42551,"2","6",1,23211,580.5,-1.4,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780.5,764.6,""
42552,"2","6",1,23154,583.4,2.6,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.4,768.6,""
42553,"2","6",1,23155,595,3.4,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,769.4,""
42554,"2","6",1,23157,595.3,2.5,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.3,768.5,""
42555,"2","6",1,23156,595.4,2.9,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.4,768.9,""
42556,"2","6",1,23158,595.5,1.8,36,"Diospyros pentamera","Ebenaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.5,767.8,""
42557,"2","6",1,23159,597.2,5.3,36,"Diospyros pentamera","Ebenaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.2,771.3,""
42558,"2","6",1,23212,600.8,-0.6,0,NA,NA,2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.8,765.4,"unknown"
42559,"2","6",1,23214,605.5,-1.7,13,"Argyrodendron trifoliolatum","Malvaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805.5,764.3,""
42560,"2","6",1,23213,606,-0.9,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806,765.1,""
42561,"2","6",1,23215,606.2,-1.6,61,"Harpullia alata","Sapindaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.2,764.4,""
42562,"2","6",1,22990,608.9,5.5,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,808.9,771.5,""
42563,"2","6",1,22998,609,5.9,17,"Baloghia inophylla","Euphorbiaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,809,771.9,""
42564,"2","6",1,23216,611.5,-0.7,66,"Litsea reticulata","Lauraceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.5,765.3,""
42565,"2","6",1,23160,614.2,4.2,90,"Sarcopteryx stipata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814.2,770.2,""
42566,"2","6",1,23104,617.1,1.9,36,"Diospyros pentamera","Ebenaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817.1,767.9,"? Older"
42567,"2","6",1,23161,617.6,5.9,83,"Atractocarpus benthamiana","Rubiaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,817.6,771.9,""
42568,"2","6",1,23162,618,5.9,97,"Synoum glandulosum","Meliaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,771.9,""
42569,"2","6",1,23217,622.6,-1.2,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822.6,764.8,""
42570,"2","6",1,23163,625.1,5.2,36,"Diospyros pentamera","Ebenaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.1,771.2,"? Older"
42571,"2","6",1,23165,626,5.6,36,"Diospyros pentamera","Ebenaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,771.6,"? Older"
42572,"2","6",1,23164,626.1,5.7,36,"Diospyros pentamera","Ebenaceae",2017,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.1,771.7,"? Older"
42573,"2","6",1,23218,626.8,-0.1,61,"Harpullia alata","Sapindaceae",2017,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.8,765.9,""
42574,"2","6",1,23166,628.1,2.3,47,"Elattostachys nervosa","Sapindaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.1,768.3,"? Older"
42575,"2","6",1,23220,628.4,-5.2,100,"Wilkiea huegeliana","Monimiaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.4,760.8,""
42576,"2","6",1,23219,629.2,-3.8,61,"Harpullia alata","Sapindaceae",2017,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.2,762.2,""
42577,"2","6",1,23167,629.6,5.9,61,"Harpullia alata","Sapindaceae",2017,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.6,771.9,""
42578,"2","6",1,23168,630.5,4.8,12,"Argyrodendron actinophyllum","Malvaceae",2017,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830.5,770.8,""
