ID,Site,Source,Habit6,Family,Genus,Species,Sub species,Lat*,Long*,Age<20?,Type of system,Type of system,EcoRegion,MAT,MAR,Tree height (m),Stem diameter at 10 cm height (cm),Stem diameter at 30 cm height (cm),Stem diameter at 50 cm height (cm),Stem diameter at 130 cm height (cm),Total AGB (DW kg),Total BGB (DW kg)_Estimated value based on adjustments to consider stump biomass & root excavation volume 
15713,O'Grady_Pittwater,"O'Grady A, Worledge D and Battaglia M (2006). 'Above- and below-ground relationships, with particular reference to fine roots, in a young Eucalyptus globulus (Labill.) stand in southern Tasmania.' Trees, 20(5), pp. 531-538.",FTree,Myrtaceae,Eucalyptus,globulus,NA,-42.8,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,12.66,532.70,12.85,9.70,NA,NA,9.70,25.27,4.18
15714,O'Grady_Pittwater,"O'Grady A, Worledge D and Battaglia M (2006). 'Above- and below-ground relationships, with particular reference to fine roots, in a young Eucalyptus globulus (Labill.) stand in southern Tasmania.' Trees, 20(5), pp. 531-538.",FTree,Myrtaceae,Eucalyptus,globulus,NA,-42.8,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,12.66,532.70,17.76,20.30,NA,NA,17.00,126.33,27.22
15715,O'Grady_Pittwater,"O'Grady A, Worledge D and Battaglia M (2006). 'Above- and below-ground relationships, with particular reference to fine roots, in a young Eucalyptus globulus (Labill.) stand in southern Tasmania.' Trees, 20(5), pp. 531-538.",FTree,Myrtaceae,Eucalyptus,globulus,NA,-42.8,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,12.66,532.70,19.45,27.40,NA,NA,23.20,268.14,68.16
15716,O'Grady_Pittwater,"O'Grady A, Worledge D and Battaglia M (2006). 'Above- and below-ground relationships, with particular reference to fine roots, in a young Eucalyptus globulus (Labill.) stand in southern Tasmania.' Trees, 20(5), pp. 531-538.",FTree,Myrtaceae,Eucalyptus,globulus,NA,-42.8,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,12.66,532.70,13.01,12.60,NA,NA,8.80,36.20,13.95
15717,O'Grady_Pittwater,"O'Grady A, Worledge D and Battaglia M (2006). 'Above- and below-ground relationships, with particular reference to fine roots, in a young Eucalyptus globulus (Labill.) stand in southern Tasmania.' Trees, 20(5), pp. 531-538.",FTree,Myrtaceae,Eucalyptus,globulus,NA,-42.8,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,12.66,532.70,18.61,22.40,NA,NA,17.60,162.84,41.88
15866,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,28.40,71.40,NA,65.4,59.20,3404.22,1197.78
15867,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,18.00,21.10,NA,19.1,17.40,139.33,50.64
15868,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,27.80,75.00,NA,63.6,53.20,2392.65,652.89
15869,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,29.80,68.90,NA,61.5,57.50,3398.87,727.91
15870,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,NA,32.50,NA,29.2,24.90,389.39,86.39
15871,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,18.50,45.30,NA,39.1,33.30,827.24,182.03
15872,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,25.50,47.90,NA,41.8,37.00,939.97,215.90
15873,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,17.30,22.80,NA,22.1,19.70,199.95,45.66
15874,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,29.00,96.50,NA,86.1,78.80,8550.19,1985.12
15875,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,19.50,35.80,NA,34,28.40,469.18,116.26
15876,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,13.60,27.00,NA,21.7,19.00,151.92,37.91
15877,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,22.50,34.20,NA,30.5,27.70,542.98,133.35
15878,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,13.40,26.00,NA,23.3,17.56,148.34,37.02
15879,Paul_Tumuolin,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tereticornis,NA,-17.6,145.4,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.76,1526.63,26.30,60.00,NA,54.6,49.60,2473.24,621.36
15880,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,24.00,57.30,NA,48.9,42.80,1531.86,394.34
15881,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,grandis,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,36.00,110.00,NA,99.4,87.30,8110.21,3516.11
15882,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,grandis,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,32.50,81.20,NA,70.9,61.80,3785.43,946.74
15883,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,grandis,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,39.50,100.30,NA,93.8,74.30,4320.12,1175.84
15887,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,grandis,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,33.20,65.70,NA,59.5,51.80,1924.33,595.39
15884,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,24.50,NA,NA,36.8,33.00,747.44,169.85
15885,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,tindaliae,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,39.50,124.80,NA,118.3,106.30,8762.01,1519.42
15886,Paul_Ravenshoe,Keryn Paul pers. com.,FTree,Myrtaceae,Eucalyptus,intermedia,NA,-17.6,145.5,No,Natural,Trop euc forest,Tropical and Subtropical Moist Broadleaf Forests,19.75,1713.02,27.50,NA,NA,41,33.00,938.74,163.17
14,Paul_Koonda,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.5,145.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,15.24,609.05,5.41,10.60,9.10,7.90,5.30,11.69,4.60
15,Paul_Koonda,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.5,145.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,15.24,609.05,6.00,12.80,11.60,11.20,8.80,30.58,21.09
16,Paul_Koonda,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.5,145.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,15.24,609.05,9.95,17.50,15.80,15.20,12.00,62.84,22.37
18,Paul_Rotherlea,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.7,145.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.58,772.31,11.70,21.80,21.10,19.55,17.20,140.97,35.30
19,Paul_Rotherlea,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.7,145.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.58,772.31,13.30,28.40,25.60,23.50,19.90,183.34,37.11
20,Paul_Rotherlea,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.7,145.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.58,772.31,12.80,27.90,26.50,25.20,22.00,211.31,58.76
21,Paul_Yallock,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-35.7,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.17,753.30,12.20,33.30,32.20,30.50,26.90,328.74,73.71
22,Paul_Yallock,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-35.7,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.17,753.30,15.60,NA,35.40,33.90,29.40,481.98,133.79
23,Paul_Yallock,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-35.7,147.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,14.17,753.30,15.70,NA,37.70,35.50,32.80,555.73,168.96
24,Paul_Apex Park,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.1,147.1,No,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,15.10,768.74,25.20,48.30,45.60,43.75,40.10,948.25,179.58
25,Paul_Apex Park,"Paul, K.I., Jacobsen, K., Koul, V., Leppert, P., Smith, J. (2008). Predicting growth and sequestration of carbon by plantations growing in regions of low-rainfall in southern Australia. Forest Ecology and Management, 254, 205-216.",FTree,Myrtaceae,Corymbia,maculata,NA,-36.1,147.1,No,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,15.10,768.74,29.50,60.70,56.90,55.45,52.20,2240.74,420.41
15624,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,15.40,NA,NA,NA,15.10,123.13,41.69
15625,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,16.10,NA,NA,NA,18.20,174.12,70.22
15626,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,13.10,NA,NA,NA,13.10,78.44,22.43
15627,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,16.40,NA,NA,NA,17.50,146.31,35.95
15628,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,15.40,NA,NA,NA,15.40,125.98,38.02
15629,Lewis_Kingaroy,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-26.6,151.9,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,18.40,657.90,15.70,NA,NA,NA,12.50,73.33,18.09
15630,Lewis_Bakers,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.8,152.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,12.60,NA,NA,NA,12.00,43.91,15.96
15631,Lewis_Bakers,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.8,152.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,16.50,NA,NA,NA,14.40,74.98,26.43
15632,Lewis_Bakers,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.8,152.7,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,17.50,NA,NA,NA,17.80,135.55,55.42
15633,Lewis_StMarys,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.7,152.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,15.30,NA,NA,NA,11.80,45.45,11.24
15634,Lewis_StMarys,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.7,152.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,20.40,NA,NA,NA,17.60,156.82,30.25
15635,Lewis_StMarys,Tom Lewis pers com.,FTree,Myrtaceae,Corymbia,citriodora,variegata,-25.7,152.5,Yes,Planted,Hardwood Plantation,Temperate Broadleaf and Mixed Forests,21.10,1152.30,16.60,NA,NA,NA,15.10,98.14,18.50
15852,Paul_Temora,Keryn Paul pers. com.,FTree,,Allocasuriana,,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.90,19.70,18.70,18.05,NA,112.93,26.44
15853,Paul_Temora,Keryn Paul pers. com.,FTree,,Allocasuriana,,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.80,20.70,18.90,19.15,NA,120.23,24.18
15854,Paul_Temora,Keryn Paul pers. com.,FTree,,Allocasuriana,,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.50,16.20,14.70,12.67,NA,59.15,11.68
15855,Paul_Temora,Keryn Paul pers. com.,FTree,,Allocasuriana,,NA,-28.9,116.0,No,Natural, Remant ,"Mediterranean Forests, Woodlands and Scrub",20.14,307.12,4.80,12.30,10.40,9.80,NA,39.98,8.73
15894,Paul_Bramston,Keryn Paul pers. com.,FTree,,Castanospermum,australe,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,20.50,111.20,NA,98.20,71.30,1830.78,1549.83
15895,Paul_Bramston,Keryn Paul pers. com.,FTree,,Cardwellia,sublimis,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,18.00,47.80,NA,43.80,38.40,734.39,223.66
15896,Paul_Bramston,Keryn Paul pers. com.,FTree,,Syzygium,graveolens,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,29.80,112.00,NA,82.90,65.20,2485.62,1180.81
15897,Paul_Bramston,Keryn Paul pers. com.,FTree,,Cardwellia,sublimis,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,23.90,NA,NA,124.50,83.40,3360.07,1523.98
15898,Paul_Bramston,Keryn Paul pers. com.,FTree,,Alstonia,scholaris,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,26.10,98.80,NA,83.00,73.00,1331.52,537.02
15899,Paul_Bramston,Keryn Paul pers. com.,FTree,,Melicope,vitiflora,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,25.50,74.60,NA,61.00,55.30,1467.25,814.88
15900,Paul_Bramston,Keryn Paul pers. com.,FTree,,Musgravea,heterophylla,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,22.00,76.10,NA,53.80,46.20,1005.69,611.72
15902,Paul_Bramston,Keryn Paul pers. com.,FTree,,Grevillea,baileyana,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,8.00,12.20,NA,10.60,9.80,34.00,13.13
15903,Paul_Bramston,Keryn Paul pers. com.,FTree,,Grevillea,baileyana,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,8.50,19.50,NA,17.30,15.50,84.25,30.22
15904,Paul_Bramston,Keryn Paul pers. com.,FTree,,Carallia,brachiata,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,6.00,11.50,NA,10.50,10.00,23.24,9.38
15905,Paul_Bramston,Keryn Paul pers. com.,FTree,,Carallia,brachiata,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,8.50,15.00,NA,13.00,9.80,26.42,11.04
15906,Paul_Bramston,Keryn Paul pers. com.,FTree,,Carallia,brachiata,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,10.50,9.20,NA,8.80,8.50,19.79,8.13
15907,Paul_Bramston,Keryn Paul pers. com.,FTree,,Polyscias,australiana,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,4.90,7.00,NA,5.30,5.40,4.98,2.08
15908,Paul_Bramston,Keryn Paul pers. com.,FTree,,Alstonia,muelleriana,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,17.20,30.10,NA,27.95,26.83,292.61,123.36
15909,Paul_Bramston,Keryn Paul pers. com.,FTree,,Acronychia,vestita,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,10.00,42.50,NA,37.50,34.40,306.13,137.53
15910,Paul_Bramston,Keryn Paul pers. com.,FTree,,Cryptocarya,hypospodia,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,11.00,13.90,NA,11.80,10.80,33.40,13.96
15911,Paul_Bramston,Keryn Paul pers. com.,FTree,,Litsea ,leefeana,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,12.00,20.60,NA,17.60,16.60,43.88,19.80
15912,Paul_Bramston,Keryn Paul pers. com.,FTree,,Musgravea,heterophylla,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,9.00,20.40,NA,18.60,16.20,75.60,32.30
15913,Paul_Bramston,Keryn Paul pers. com.,FTree,,Cryptocarya,hypospodia,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,10.50,9.40,NA,8.30,8.00,22.58,9.79
15914,Paul_Bramston,Keryn Paul pers. com.,FTree,,Glochidion,philippicum,NA,-17.4,146.0,No,Natural,Rainforest regen,Tropical and Subtropical Moist Broadleaf Forests,24.18,3957.90,8.30,13.30,NA,12.80,10.50,24.43,10.21
